Id,Id2,Geography,pop2010,pop2000,pop1990,Change0010,Change9000,PercentChange0010,PercentChange9000,Perc18342010,Perc18342000,RentalV2000,HomeownershipV2000,RentalV2010,HomeownershipV2010
310M100US19260,19260,"Danville, VA Metro Area",106561,110156,108711,-3595,1445,-3.263553506,1.329212315,18.38195963,19.36072479,,,,
310M100US30620,30620,"Lima, OH Metro Area",106331,108473,109755,-2142,-1282,-1.974684945,-1.168056125,22.44594709,22.1815567,,,,
310M100US18260,18260,"Cookeville, TN Micro Area",106042,93417,78306,12625,15111,13.51467078,19.29737185,24.32432432,26.13549996,,,,
310M100US30500,30500,"Lexington Park, MD Micro Area",105151,86211,75974,18940,10237,21.96935426,13.47434649,22.62745956,23.38100706,,,,
310M100US23460,23460,"Gadsden, AL Metro Area",104430,103459,99840,971,3619,0.938536038,3.624799679,20.0507517,21.71488222,,,,
310M100US19060,19060,"Cumberland, MD-WV Metro Area",103299,102008,101643,1291,365,1.265587013,0.359099987,23.51136023,22.96388519,,,,
310M100US31020,31020,"Longview, WA Metro Area",102410,92948,82119,9462,10829,10.17988553,13.18696039,19.62210722,20.61582821,,,,
310M100US48580,48580,"Whitewater, WI Micro Area",102228,93759,75000,8469,18759,9.032732858,25.012,22.98978753,25.74046225,,,,
310M100US22540,22540,"Fond du Lac, WI Metro Area",101633,97296,90083,4337,7213,4.457531656,8.007060156,21.18504816,21.93820918,,,,
310M100US27060,27060,"Ithaca, NY Metro Area",101564,96501,94097,5063,2404,5.246577756,2.554810462,39.68729077,39.34570626,,,,
310M100US11780,11780,"Ashtabula, OH Micro Area",101497,102728,99821,-1231,2907,-1.1983101,2.912212861,18.77789491,19.97994704,,,,
310M100US23900,23900,"Gettysburg, PA Micro Area",101407,91292,78274,10115,13018,11.07983175,16.63132075,20.0173558,21.76203829,,,,
310M100US38220,38220,"Pine Bluff, AR Metro Area",100258,107341,106958,-7083,383,-6.598596995,0.358084482,23.48241537,24.01971288,,,,
310M100US46100,46100,"Tullahoma, TN Micro Area",100210,93024,79785,7186,13239,7.724888201,16.59334461,19.82636463,21.64172687,,,,
310M100US21460,21460,"Enterprise-Ozark, AL Micro Area",100199,92744,89873,7455,2871,8.038255844,3.194507805,23.1399515,23.27482101,,,,
310M100US40080,40080,"Richmond-Berea, KY Micro Area",99972,87454,,12518,,14.31381069,,28.29492258,32.03855741,6.1,1.4,13.5,3.1
310M100US10300,10300,"Adrian, MI Micro Area",99892,98890,91476,1002,7414,1.013247042,8.104858105,20.5241661,21.92334918,,,,
310M100US46300,46300,"Twin Falls, ID Micro Area",99604,82626,68718,16978,13908,20.54801152,20.23923863,23.31332075,21.99186697,,,,
310M100US18500,18500,"Corning, NY Micro Area",98990,98726,99088,264,-362,0.267406762,-0.365331826,18.82109304,19.07298989,,,,
310M100US42700,42700,"Sebring, FL Micro Area",98786,87366,68432,11420,18934,13.07144656,27.6683423,15.29062823,14.8215553,,,,
310M100US46020,46020,"Truckee-Grass Valley, CA Micro Area",98764,92033,78510,6731,13523,7.313680962,17.22455738,16.39362521,14.83706931,,,,
310M100US37140,37140,"Paducah, KY-IL Micro Area",98762,98765,94595,-3,4170,-0.003037513,4.408266822,18.74000122,20.23996355,,,,
310M100US29020,29020,"Kokomo, IN Metro Area",98688,101541,96946,-2853,4595,-2.809702485,4.739752027,18.95772536,21.15303178,,,,
310M100US24220,24220,"Grand Forks, ND-MN Metro Area",98461,97478,103181,983,-5703,1.008432672,-5.527180392,31.47439088,29.32353967,,,,
310M100US43140,43140,"Shelby, NC Micro Area",98078,96287,84714,1791,11573,1.860064183,13.66126024,19.73531271,22.46409173,,,,
310M100US21820,21820,"Fairbanks, AK Metro Area",97581,82840,77720,14741,5120,17.7945437,6.587750901,30.04375852,28.52245292,,,,
310M100US36140,36140,"Ocean City, NJ Metro Area",97265,102326,95089,-5061,7237,-4.945957039,7.610764652,17.39988691,16.64679554,,,,
310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",96740,85712,82120,11028,3592,12.8663431,4.374086702,34.0583006,32.32802875,,,,
310M100US40660,40660,"Rome, GA Metro Area",96317,90565,81251,5752,9314,6.351239441,11.46324353,22.46747718,24.42223817,,,,
310M100US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area",96275,90312,82878,5963,7434,6.602666312,8.969811048,24.9026227,24.77743821,,,,
310M100US26300,26300,"Hot Springs, AR Metro Area",96024,88068,73397,7956,14671,9.033928328,19.98855539,18.46205115,18.33469592,,,,
310M100US37380,37380,"Palm Coast, FL Metro Area",95696,49832,28701,45864,21131,92.03724514,73.62461238,15.67045645,12.86723391,,,,
310M100US44980,44980,"Sunbury, PA Micro Area",94528,94556,96771,-28,-2215,-0.029612082,-2.288908867,18.98379316,19.30919244,,,,
310M100US17220,17220,"Clarksburg, WV Micro Area",94196,92144,91509,2052,635,2.226949123,0.693920817,19.34158563,20.64051919,,,,
310M100US20220,20220,"Dubuque, IA Metro Area",93653,89143,86403,4510,2740,5.059286764,3.171186186,22.43921711,22.16102218,,,,
310M100US45540,45540,"The Villages, FL Micro Area",93420,53345,31577,40075,21768,75.12419158,68.93625107,10.58231642,16.66885369,,,,
310M100US10700,10700,"Albertville, AL Micro Area",93019,82231,70832,10788,11399,13.11913998,16.09300881,20.96990937,22.19236055,,,,
310M100US35420,35420,"New Philadelphia-Dover, OH Micro Area",92582,90914,84090,1668,6824,1.834700926,8.115114758,19.1678728,20.41049783,,,,
310M100US36700,36700,"Orangeburg, SC Micro Area",92501,91582,84803,919,6779,1.003472298,7.993820973,23.66677117,23.59306414,,,,
310M100US16940,16940,"Cheyenne, WY Metro Area",91738,81607,73142,10131,8465,12.41437622,11.57337781,23.18668382,23.79820359,,,,
310M100US35260,35260,"New Castle, PA Micro Area",91108,94643,96246,-3535,-1603,-3.735088702,-1.665523762,18.5351451,19.26714073,,,,
310M100US14660,14660,"Brainerd, MN Micro Area",91067,82249,66040,8818,16209,10.72110299,24.54421563,17.9131848,17.45431555,,,,
310M100US28060,28060,"Kalispell, MT Micro Area",90928,74471,59218,16457,15253,22.098535,25.75737107,19.31418265,18.16680319,,,,
310M100US38540,38540,"Pocatello, ID Metro Area",90656,83103,73112,7553,9991,9.088721225,13.66533538,26.95243558,27.48877899,,,,
310M100US42940,42940,"Sevierville, TN Micro Area",89889,71170,51043,18719,20127,26.30181256,39.43145975,19.8811868,21.91232261,,,,
310M100US11180,11180,"Ames, IA Metro Area",89542,79981,74252,9561,5729,11.9540891,7.715617088,43.25679569,41.75491679,,,,
310M100US14580,14580,"Bozeman, MT Micro Area",89513,67831,50463,21682,17368,31.96473589,34.41729584,32.7963536,33.37854373,,,,
310M100US34180,34180,"Moses Lake, WA Micro Area",89120,74698,54758,14422,19940,19.30707649,36.41477044,23.11938959,22.85603363,,,,
310M100US26860,26860,"Indiana, PA Micro Area",88880,89605,89994,-725,-389,-0.809106635,-0.432251039,27.89266427,27.46721723,,,,
310M100US21300,21300,"Elmira, NY Metro Area",88830,91070,95195,-2240,-4125,-2.459646426,-4.333210778,20.72160306,21.07609531,,,,
310M100US32740,32740,"Meadville, PA Micro Area",88765,90366,86169,-1601,4197,-1.77168404,4.870661143,19.68906664,21.00347476,,,,
310M100US13180,13180,"Beaver Dam, WI Micro Area",88759,85897,76559,2862,9338,3.331897505,12.19712901,20.57594159,21.94488748,,,,
310M100US43860,43860,"Southern Pines-Pinehurst, NC Micro Area",88247,74769,59013,13478,15756,18.02618732,26.69920187,16.41188936,18.17865693,,,,
310M100US46380,46380,"Ukiah, CA Micro Area",87841,86265,80345,1576,5920,1.82692865,7.368224532,20.17964276,19.30910566,,,,
310M100US37820,37820,"Pendleton-Hermiston, OR Micro Area",87062,81543,66874,5519,14669,6.768208185,21.93528128,22.10034228,22.56723447,,,,
310M100US31260,31260,"Lufkin, TX Micro Area",86771,80130,69884,6641,10246,8.287782354,14.66143896,21.70310357,23.46062648,,,,
310M100US49780,49780,"Zanesville, OH Micro Area",86074,84585,82068,1489,2517,1.760359402,3.066968855,0,0,,,,
310M100US18700,18700,"Corvallis, OR Metro Area",85579,78153,70811,7426,7342,9.501874528,10.36844558,35.13712476,33.16571341,,,,
310M100US14100,14100,"Bloomsburg-Berwick, PA Micro Area",85562,82387,80937,3175,1450,3.853763336,1.791516859,24.64996143,24.11424132,,,,
310M100US29860,29860,"Laurel, MS Micro Area",84823,83107,79145,1716,3962,2.064808019,5.006001643,21.79597515,22.87653266,,,,
310M100US40780,40780,"Russellville, AR Micro Area",83939,75608,63642,8331,11966,11.01867527,18.80204896,25.05152551,24.10723733,,,,
310M100US14700,14700,"Branson, MO Micro Area",83877,68361,44639,15516,23722,22.69715188,53.14187146,18.44248125,19.79637513,,,,
310M100US48020,48020,"Watertown-Fort Atkinson, WI Micro Area",83686,74021,67783,9665,6238,13.05710542,9.202897482,22.30122123,22.08427338,,,,
310M100US33220,33220,"Midland, MI Micro Area",83629,82874,75651,755,7223,0.911021551,9.547791834,19.96317067,21.13208003,,,,
310M100US36660,36660,"Opelousas-Eunice, LA Micro Area",83384,87700,80331,-4316,7369,-4.921322691,9.17329549,20.91648278,21.06613455,,,,
310M100US24420,24420,"Grants Pass, OR Micro Area",82713,75726,62649,6987,13077,9.226685683,20.87343772,16.4581142,16.03280247,,,,
310M100US45180,45180,"Talladega-Sylacauga, AL Micro Area",82291,80321,74107,1970,6214,2.452658707,8.385172791,20.76047198,22.58562518,,,,
310M100US38460,38460,"Plattsburgh, NY Micro Area",82128,79894,85969,2234,-6075,2.796204972,-7.066500715,25.86693941,25.89055499,,,,
310M100US20180,20180,"DuBois, PA Micro Area",81642,83382,78097,-1740,5285,-2.08678132,6.767225374,19.27316822,20.5655897,,,,
310M100US19180,19180,"Danville, IL Metro Area",81625,83919,88257,-2294,-4338,-2.733588341,-4.915190863,19.95099541,20.77002824,,,,
310M100US31820,31820,"Manitowoc, WI Micro Area",81442,82887,80421,-1445,2466,-1.743337315,3.066363263,18.25716461,19.38060251,,,,
310M100US24500,24500,"Great Falls, MT Metro Area",81327,80357,77691,970,2666,1.207113257,3.431542907,22.95916485,21.44306034,,,,
310M100US48980,48980,"Wilson, NC Micro Area",81234,73814,66061,7420,7753,10.0522936,11.73612267,20.79178669,22.65694855,,,,
310M100US17940,17940,"Columbia, TN Micro Area",80956,69498,54812,11458,14686,16.48680538,26.7934029,21.48698058,21.68551613,,,,
310M100US18980,18980,"Cullman, AL Micro Area",80406,77483,67613,2923,9870,3.772440406,14.59778445,20.51836928,22.10549411,,,,
310M100US36460,36460,"Olean, NY Micro Area",80317,83955,84234,-3638,-279,-4.333273778,-0.331220172,20.24602513,20.53838366,,,,
310M100US12180,12180,"Auburn, NY Micro Area",80026,81963,82313,-1937,-350,-2.363261472,-0.425206225,20.48834129,21.04974196,,,,
310M100US39020,39020,"Portsmouth, OH Micro Area",79499,79195,80327,304,-1132,0.383862618,-1.409239733,22.36002969,23.14287518,,,,
310M100US13220,13220,"Beckley, WV Micro Area",78859,79220,76819,-361,2401,-0.455693007,3.125528841,20.76998187,22.38954809,,,,
310M100US11980,11980,"Athens, TX Micro Area",78532,73277,58543,5255,14734,7.171418044,25.16782536,18.32756074,18.70982709,,,,
310M100US36020,36020,"Oak Harbor, WA Micro Area",78506,71558,60195,6948,11363,9.709606194,18.87698314,20.40608361,21.31976858,,,,
310M100US30740,30740,"Lincolnton, NC Micro Area",78265,63780,50319,14485,13461,22.71088115,26.75132654,18.30192295,22.61210411,,,,
310M100US17060,17060,"Chillicothe, OH Micro Area",78064,73345,69330,4719,4015,6.433976413,5.791143805,20.73426932,22.95589338,,,,
310M100US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",77917,71914,58947,6003,12967,8.34747059,21.99772677,29.62896415,36.198793,,,,
310M100US43740,43740,"Somerset, PA Micro Area",77742,80023,78218,-2281,1805,-2.850430501,2.30765297,18.51894729,19.95926171,,,,
310M100US47700,47700,"Warsaw, IN Micro Area",77358,74057,65294,3301,8763,4.457377425,13.42083499,21.18720753,22.10864604,,,,
310M100US44660,44660,"Stillwater, OK Micro Area",77350,68190,61507,9160,6683,13.4330547,10.86542995,41.16354234,39.42513565,,,,
310M100US39500,39500,"Quincy, IL-MO Micro Area",77314,78771,76323,-1457,2448,-1.849665486,3.207421092,20.75303309,20.86554697,,,,
310M100US28300,28300,"Keene, NH Micro Area",77117,73825,70121,3292,3704,4.45919404,5.282297742,24.03620473,22.8730105,,,,
310M100US41780,41780,"Sandusky, OH Metro Area",77079,79551,76779,-2472,2772,-3.10744051,3.610362208,17.7765669,18.59938907,,,,
310M100US42620,42620,"Searcy, AR Micro Area",77076,67165,54676,9911,12489,14.75619742,22.84183188,24.90788313,25.47755527,,,,
310M100US18020,18020,"Columbus, IN Metro Area",76794,71435,63657,5359,7778,7.501924827,12.21860911,20.63051801,21.58465738,,,,
310M100US40260,40260,"Roanoke Rapids, NC Micro Area",76790,79456,76314,-2666,3142,-3.35531615,4.11719999,18.59877588,19.89025373,,,,
310M100US29580,29580,"Lancaster, SC Micro Area",76652,61351,54516,15301,6835,24.94009878,12.53760364,20.08819078,23.12268749,,,,
310M100US16500,16500,"Centralia, WA Micro Area",75455,68600,59358,6855,9242,9.99271137,15.5699316,19.5891591,18.95772595,,,,
310M100US16220,16220,"Casper, WY Metro Area",75450,66533,61226,8917,5307,13.40237176,8.667886192,23.87011266,22.17245577,,,,
310M100US25740,25740,"Helena, MT Micro Area",74801,65765,55434,9036,10331,13.73983122,18.63657683,19.54653013,18.79419144,,,,
310M100US22300,22300,"Findlay, OH Micro Area",74782,71295,65536,3487,5759,4.890946069,8.787536621,22.37837982,22.78420647,,,,
310M100US32270,32270,"Marshfield-Wisconsin Rapids, WI Micro Area",74749,75555,,-806,,-1.06677255,,18.57951277,19.65587982,,,,
310M100US37260,37260,"Palatka, FL Micro Area",74364,70423,65070,3941,5353,5.596183065,8.22652528,18.56812436,18.1063005,,,,
310M100US42860,42860,"Seneca, SC Micro Area",74273,66215,57494,8058,8721,12.16944801,15.16853933,18.78744631,20.80797402,,,,
310M100US34340,34340,"Mount Airy, NC Micro Area",73673,71219,61704,2454,9515,3.445709712,15.42039414,18.12875816,21.87758885,,,,
310M100US35340,35340,"New Iberia, LA Micro Area",73240,73266,68297,-26,4969,-0.035487129,7.275575794,22.2255598,22.40193268,,,,
310M100US28580,28580,"Key West, FL Micro Area",73090,79589,78024,-6499,1565,-8.16570129,2.005793089,18.99849501,19.17224742,,,,
310M100US10140,10140,"Aberdeen, WA Micro Area",72797,67194,64175,5603,3019,8.338542132,4.704324114,20.34699232,19.20856029,,,,
310M100US24260,24260,"Grand Island, NE Micro Area",72726,68305,63022,4421,5283,6.472439792,8.382786963,20.67761186,20.89744528,,,,
310M100US23700,23700,"Gallup, NM Micro Area",71492,74798,60686,-3306,14112,-4.419904276,23.25412781,23.83763218,22.79205326,,,,
310M100US38820,38820,"Port Angeles, WA Micro Area",71404,64525,56464,6879,8061,10.66098411,14.27635307,17.13769537,16.24021697,,,,
310M100US22840,22840,"Fort Payne, AL Micro Area",71109,64452,,6657,,10.32861664,,20.91015202,23.33674673,,,,
310M100US34780,34780,"Muskogee, OK Micro Area",70990,69451,68078,1539,1373,2.215950814,2.016804254,22.29328074,21.38486127,,,,
310M100US23180,23180,"Frankfort, KY Micro Area",70706,66798,58352,3908,8446,5.850474565,14.47422539,21.37866659,23.5740591,,,,
310M100US37020,37020,"Owosso, MI Micro Area",70648,71687,69770,-1039,1917,-1.449356229,2.747599255,19.35794361,20.89500188,,,,
310M100US23660,23660,"Galesburg, IL Micro Area",70626,74571,75574,-3945,-1003,-5.290260289,-1.327176013,21.81066463,22.1815451,,,,
310M100US34380,34380,"Mount Pleasant, MI Micro Area",70311,63351,54624,6960,8727,10.98640905,15.97649385,43.25354496,40.95752238,,,,
310M100US44340,44340,"Statesboro, GA Micro Area",70217,55983,43125,14234,12858,25.42557562,29.81565217,40.35632397,38.27769144,,,,
310M100US31980,31980,"Marion, IN Micro Area",70061,73403,74169,-3342,-766,-4.552947427,-1.032776497,23.45955667,23.28242715,,,,
310M100US44620,44620,"Stevens Point, WI Micro Area",70019,67182,61405,2837,5777,4.222857313,9.408028662,28.43228267,28.59396862,,,,
310M100US24940,24940,"Greenwood, SC Micro Area",69661,66271,59567,3390,6704,5.11535966,11.2545537,22.90664791,24.24439046,,,,
310M100US33500,33500,"Minot, ND Micro Area",69540,67392,67609,2148,-217,3.187321937,-0.320963185,27.65602531,25.46889839,,,,
310M100US43060,43060,"Shawnee, OK Micro Area",69442,65521,58760,3921,6761,5.984340898,11.50612662,22.56415426,23.46423284,,,,
310M100US35900,35900,"North Wilkesboro, NC Micro Area",69340,65632,59393,3708,6239,5.649683081,10.50460492,17.85261033,21.95118235,,,,
310M100US39980,39980,"Richmond, IN Micro Area",68917,71097,71951,-2180,-854,-3.066233456,-1.186918875,20.69155651,21.82792523,,,,
310M100US24620,24620,"Greeneville, TN Micro Area",68831,62909,55853,5922,7056,9.413597418,12.63316205,18.67908355,21.73933777,,,,
310M100US32300,32300,"Martinsville, VA Micro Area",67972,73346,73104,-5374,242,-7.32691626,0.331035237,17.31889602,20.2833147,,,,
310M100US26660,26660,"Huntsville, TX Micro Area",67861,61758,50917,6103,10841,9.882120535,21.29151364,34.03132875,38.24119952,,,,
310M100US22580,22580,"Forest City, NC Micro Area",67810,62899,56918,4911,5981,7.80775529,10.50809937,17.93098363,21.30240544,,,,
310M100US29380,29380,"Lake City, FL Micro Area",67531,56513,42613,11018,13900,19.49639906,32.61915378,21.97361212,21.27828995,,,,
310M100US28180,28180,"Kapaa, HI Micro Area",67091,58463,51177,8628,7286,14.7580521,14.23686422,19.45268367,18.62887638,,,,
310M100US32100,32100,"Marquette, MI Micro Area",67077,64634,70887,2443,-6253,3.779744407,-8.821081439,26.84824903,25.10288703,,,,
310M100US29300,29300,"LaGrange, GA Micro Area",67044,58779,55536,8265,3243,14.06114429,5.839455488,21.78867609,22.78194593,,,,
310M100US32020,32020,"Marion, OH Micro Area",66501,66217,64274,284,1943,0.428892882,3.022995301,21.45832393,22.0819427,,,,
310M100US33980,33980,"Morehead City, NC Micro Area",66469,59383,52556,7086,6827,11.93270801,12.98995357,17.91511833,17.900746,,,,
310M100US28900,28900,"Klamath Falls, OR Micro Area",66380,63775,57702,2605,6073,4.084672677,10.52476517,20.02109069,19.95923167,,,,
310M100US32060,32060,"Marion-Herrin, IL Micro Area",66357,61296,57733,5061,3563,8.256656226,6.171513692,21.25623521,21.40922736,,,,
310M100US31940,31940,"Marinette, WI-MI Micro Area",65778,68710,65468,-2932,3242,-4.267210013,4.952037637,16.98592234,17.93334304,,,,
310M100US40740,40740,"Roswell, NM Micro Area",65645,61382,57849,4263,3533,6.945032746,6.107279296,22.27283114,20.61190577,,,,
310M100US32220,32220,"Marshall, TX Micro Area",65631,62110,57483,3521,4627,5.6689744,8.049336326,21.39385351,21.50861375,,,,
310M100US22100,22100,"Farmington, MO Micro Area",65359,55641,48904,9718,6737,17.465538,13.77596925,23.70905308,22.5337431,,,,
310M100US16660,16660,"Charleston-Mattoon, IL Micro Area",64921,64449,62314,472,2135,0.732362023,3.42619636,32.31465936,32.16962249,,,,
310M100US11900,11900,"Athens, OH Micro Area",64757,62223,59549,2534,2674,4.072449094,4.490419654,43.93810708,42.71571605,,,,
310M100US26020,26020,"Hobbs, NM Micro Area",64727,55511,55765,9216,-254,16.6021149,-0.45548283,24.76400884,22.40096557,,,,
310M100US17340,17340,"Clearlake, CA Micro Area",64665,58309,50631,6356,7678,10.90054709,15.16462246,17.90458517,15.16918486,,,,
310M100US34860,34860,"Nacogdoches, TX Micro Area",64524,59203,54753,5321,4450,8.987720217,8.127408544,32.46233959,32.24836579,,,,
310M100US26740,26740,"Hutchinson, KS Micro Area",64511,64790,62389,-279,2401,-0.43062201,3.84843482,21.09252686,20.88748264,,,,
310M100US22060,22060,"Faribault-Northfield, MN Micro Area",64142,56665,49183,7477,7482,13.19509397,15.21257345,26.35870413,27.4666902,,,,
310M100US21020,21020,"Elizabeth City, NC Micro Area",64094,53150,47649,10944,5501,20.59078081,11.5448383,22.31878179,21.58795861,,,,
310M100US10460,10460,"Alamogordo, NM Micro Area",63797,62298,51928,1499,10370,2.406176763,19.9699584,23.35062777,22.16925102,,,,
310M100US39780,39780,"Red Bluff, CA Micro Area",63463,56039,49625,7424,6414,13.24791663,12.92493703,19.54524684,18.60668463,,,,
310M100US26460,26460,"Hudson, NY Micro Area",63096,63094,62982,2,112,0.003169874,0.177828586,16.80455179,17.44381399,,,,
310M100US43700,43700,"Somerset, KY Micro Area",63063,56217,49489,6846,6728,12.17781098,13.59494029,19.36951937,21.1928776,,,,
310M100US18300,18300,"Coos Bay, OR Micro Area",63043,62779,60273,264,2506,0.420522786,4.157748909,17.99565376,16.72215231,,,,
310M100US40820,40820,"Ruston, LA Micro Area",63009,57906,57450,5103,456,8.812558284,0.793733681,33.84913266,32.91023383,,,,
310M100US42380,42380,"Sayre, PA Micro Area",62622,62761,60967,-139,1794,-0.22147512,2.942575492,17.33895436,18.57841653,,,,
310M100US36580,36580,"Oneonta, NY Micro Area",62259,61676,60517,583,1159,0.945262339,1.915164334,25.44531714,24.64329723,,,,
310M100US12660,12660,"Baraboo, WI Micro Area",61976,55225,46975,6751,8250,12.22453599,17.56253326,20.00129082,20.29515618,,,,
310M100US18940,18940,"Crowley, LA Micro Area",61773,58861,55882,2912,2979,4.947248603,5.330875774,21.9691451,21.8990503,,,,
310M100US41460,41460,"Salina, KS Micro Area",61697,59760,54935,1937,4825,3.241298527,8.783107309,21.28304456,21.5645917,,,,
310M100US40860,40860,"Rutland, VT Micro Area",61642,63400,62142,-1758,1258,-2.772870662,2.024395739,19.69923104,19.70504732,,,,
310M100US44780,44780,"Sturgis, MI Micro Area",61295,62422,58913,-1127,3509,-1.805453206,5.956240558,19.80911983,21.60936849,,,,
310M100US40100,40100,"Rio Grande City-Roma, TX Micro Area",60968,53597,40518,7371,13079,13.75263541,32.27948072,23.63370949,25.41000429,,,,
310M100US23380,23380,"Fremont, OH Micro Area",60944,61792,61963,-848,-171,-1.372345935,-0.275971144,19.0158178,20.4298291,,,,
310M100US34540,34540,"Mount Vernon, OH Micro Area",60921,54500,47473,6421,7027,11.78165138,14.80209803,22.37652041,23.17431193,,,,
310M100US30300,30300,"Lewiston, ID-WA Metro Area",60888,57961,51359,2927,6602,5.049947378,12.85461166,20.89081592,21.10212039,,,,
310M100US43220,43220,"Shelton, WA Micro Area",60699,49405,38341,11294,11064,22.86003441,28.85683733,18.92782418,18.76733124,,,,
310M100US10620,10620,"Albemarle, NC Micro Area",60585,58100,51765,2485,6335,4.277108434,12.23799865,20.16175621,21.87091222,,,,
310M100US21420,21420,"Enid, OK Micro Area",60580,57813,56735,2767,1078,4.786120769,1.90006169,22.68240343,21.21495165,,,,
310M100US16060,16060,"Carbondale, IL Micro Area",60218,59612,61067,606,-1455,1.016573844,-2.382628916,39.24075858,40.13285916,,,,
310M100US23860,23860,"Georgetown, SC Micro Area",60158,55797,46302,4361,9495,7.815832392,20.50667358,16.59130955,19.32899618,,,,
310M100US29060,29060,"Laconia, NH Micro Area",60088,56325,49216,3763,7109,6.680869951,14.4444896,16.96844628,18.05592543,,,,
310M100US12860,12860,"Batavia, NY Micro Area",60079,60370,60060,-291,310,-0.482027497,0.516150516,20.09187903,19.98177903,,,,
310M100US18060,18060,"Columbus, MS Micro Area",59779,61586,59308,-1807,2278,-2.934108401,3.840965806,23.57684137,24.57376677,,,,
310M100US24180,24180,"Granbury, TX Micro Area",59672,47909,34341,11763,13568,24.55279801,39.50962406,16.69459713,17.15335323,,,,
310M100US35940,35940,"Norwalk, OH Micro Area",59626,59487,56240,139,3247,0.233664498,5.773470839,19.58709288,21.86191941,,,,
310M100US12740,12740,"Barre, VT Micro Area",59534,58039,54928,1495,3111,2.575854167,5.663778037,19.89619377,20.98416582,,,,
310M100US20780,20780,"Edwards, CO Micro Area",59507,49471,27935,10036,21536,20.28663257,77.09325219,26.94304872,33.81779224,,,,
310M100US28820,28820,"Kinston, NC Micro Area",59495,59648,57274,-153,2374,-0.256504828,4.144987254,18.97806538,20.05264217,,,,
310M100US30940,30940,"London, KY Micro Area",58849,52715,43438,6134,9277,11.63615669,21.35687647,21.1711329,23.65740302,,,,
310M100US47460,47460,"Walla Walla, WA Micro Area",58781,55180,48439,3601,6741,6.525915187,13.91647226,25.64434086,25.60347952,,,,
310M100US44580,44580,"Sterling, IL Micro Area",58498,60653,60186,-2155,467,-3.552998203,0.775927957,18.30318985,19.96768503,,,,
310M100US37300,37300,"Palestine, TX Micro Area",58458,55109,48024,3349,7085,6.077047306,14.75304015,23.83249512,27.72505398,,,,
310M100US20140,20140,"Dublin, GA Micro Area",58414,53434,48317,4980,5117,9.319908672,10.5904754,20.8032321,21.66223753,,,,
310M100US38580,38580,"Point Pleasant, WV-OH Micro Area",58258,57026,56132,1232,894,2.160418055,1.59267441,19.68828315,20.99919335,,,,
310M100US10020,10020,"Abbeville, LA Micro Area",57999,53807,50055,4192,3752,7.790807887,7.49575467,21.65554579,21.8410244,,,,
310M100US41820,41820,"Sanford, NC Micro Area",57866,49040,41374,8826,7666,17.99755302,18.5285445,21.33549926,22.87520392,,,,
310M100US22260,22260,"Fergus Falls, MN Micro Area",57303,57159,50714,144,6445,0.25192883,12.7085223,16.42147881,16.48384331,,,,
310M100US11620,11620,"Ardmore, OK Micro Area",56980,54452,51076,2528,3376,4.642621024,6.609758008,20.02983503,19.32527731,,,,
310M100US45660,45660,"Tiffin, OH Micro Area",56745,58683,59733,-1938,-1050,-3.302489648,-1.757822309,22.0777161,22.1018012,,,,
310M100US21900,21900,"Fairmont, WV Micro Area",56418,56598,57249,-180,-651,-0.318032439,-1.137137767,22.51054628,23.10328987,,,,
310M100US18900,18900,"Crossville, TN Micro Area",56053,46802,34736,9251,12066,19.76624931,34.73629664,15.67088291,18.23426349,,,,
310M100US38100,38100,"Picayune, MS Micro Area",55834,48621,38714,7213,9907,14.83515353,25.59022576,20.73467779,21.74574772,,,,
310M100US24100,24100,"Gloversville, NY Micro Area",55531,55073,54191,458,882,0.831623482,1.627576535,19.24870793,19.4668894,,,,
310M100US38020,38020,"Phoenix Lake-Cedar Ridge, CA Micro Area",55365,54501,48456,864,6045,1.585292013,12.47523526,18.61284205,17.9593035,,,,
310M100US23500,23500,"Gaffney, SC Micro Area",55342,52537,44506,2805,8031,5.339094353,18.04475801,20.95334466,23.67284009,,,,
310M100US16180,16180,"Carson City, NV Metro Area",55274,52457,40443,2817,12014,5.370112664,29.70600598,20.44722654,20.76748575,,,,
310M100US15660,15660,"Calhoun, GA Micro Area",55186,44104,35072,11082,9032,25.12697261,25.75273723,21.65223064,25.30836205,,,,
310M100US33300,33300,"Milledgeville, GA Micro Area",55149,54776,48438,373,6338,0.680955163,13.08476816,29.07214999,28.55995326,,,,
310M100US48180,48180,"Waycross, GA Micro Area",55070,51119,48799,3951,2320,7.729024433,4.754195783,21.42545851,22.32829281,,,,
310M100US36340,36340,"Oil City, PA Micro Area",54984,57565,59381,-2581,-1816,-4.483627204,-3.058217275,17.55783501,18.26283332,,,,
310M100US27540,27540,"Jasper, IN Micro Area",54734,52511,49125,2223,3386,4.233398716,6.892620865,18.48394051,20.57854545,,,,
310M100US34020,34020,"Morgan City, LA Micro Area",54650,53500,58086,1150,-4586,2.14953271,-7.895189891,21.81335773,21.29345794,,,,
310M100US20580,20580,"Eagle Pass, TX Micro Area",54258,47297,36378,6961,10919,14.71763537,30.01539392,22.1349847,22.82174345,,,,
310M100US25340,25340,"Harriman, TN Micro Area",54181,51910,47227,2271,4683,4.374879599,9.915937917,16.64974807,19.57041033,,,,
